article_id,article_has_bias,sentence_text,sentence_has_bias
fox_057,1,"""And if we don't get it, there should be no deal.""",0
fox_057,1,The White House and Republican leaders in Congress now face long odds in trying to revive the trade legislation after congressional Democrats helped defeat a job retraining program to jeopardize Obama's attempt to secure the fast-track authority.,0
fox_057,1,"Clinton appeared to be seeking a middle ground, saying while some support the deal and others vehemently oppose it, ""I kind of fall in the group that says ‘what's in it?’ And ‘let's make it as good as it can be, and then let's make a decision.’ ”",0
fox_057,1,"She said Obama had an ""amazing opportunity"" to negotiate better terms and reiterated the criteria of worker protections, wages and national security provisions she would seek in a final deal.",0
fox_057,1,Clinton said any deal should include the scuttled Trade Adjustment Assistance program to help retrain workers.,0
fox_057,1,Trade has emerged as an early divider within the Democratic primary.,0
fox_057,1,Vermont Independent Sen.,0
fox_057,1,"Bernie Sanders, who was campaigning in Iowa on Sunday, has opposed the trade deal and questioned Clinton's refusal to say where she stood.",1
fox_057,1,"""It is a failed trade policy, and I would hope that the Secretary joins Elizabeth Warren, and vast majority of Democrats in the Congress in saying, ‘No, we've got to defeat this piece of legislation,’ ” Sanders said on CBS' ""Face the Nation.""",0
fox_057,1,Former Maryland Gov.,0
fox_057,1,Martin O'Malley has also opposed the deal.,0
fox_057,1,"In a sign of its resonance within the party, his campaign noted in an email to supporters Saturday that Clinton's speech in New York didn't ""weigh in on the secretive TPP deal that could depress American wages and cost American jobs.""",1
fox_057,1,The Obama administration has said it remains confident there are ways to get the trade provisions through Congress.,0
fox_057,1,Republican leaders generally support Obama's trade proposal and have suggested they may try to revive the bill as early as this week.,1
fox_057,1,"""Republicans delivered,"" Wisconsin GOP Rep.",0
fox_057,1,"Paul Ryan, chairman of the House Ways and Means Committee, said on ""Fox News Sunday."" ""The question is: Are the Democrats going to do this to their president?""",0
fox_057,1,"While Clinton called the pact the ""gold standard"" of trade agreements while serving as secretary of state, she has refused to take a position on the deal since announcing her candidacy.",1
fox_057,1,That brought criticism from Republican National Committee spokesman Michael Short on Sunday.,0
fox_057,1,"""By waffling on a trade deal she helped negotiate and once called a ""gold standard,"" Hillary Clinton continues to show why voters overwhelmingly see her as dishonest and untrustworthy,"" Short said in a statement.",1
fox_057,1,"Clinton was spending most of the weekend in Iowa after formally launching her campaign in New York City, seeking to build an organizational edge in the state that tripped up her first presidential campaign against Obama.",0
fox_057,1,Sanders was campaigning across the state and former Virginia Sen.,0
fox_057,1,"Jim Webb, who is exploring a potential Democratic bid, also was holding events in Iowa on Sunday.",0
fox_057,1,O'Malley held a day's events in the state last week.,0
fox_057,1,"Earlier in the day, top Clinton advisers, including senior spokeswoman Karen Finney, said that Clinton is waiting to see the final deal and that she has explained her position in recent weeks.",0
fox_057,1,"""We’ll see where this process goes,"" Finney told Fox News.",0
fox_057,1,"""This is someone who has voted for trade agreements when they have been good for the country and against trade agreements when she thought they were bad for the country.""",1
fox_057,1,Campaign Chairman John Podesta told NBC’s “Meet the Press” that Clinton “has a clear standard that (the deal) has got to be good for American workers or she thinks the United States should walk away from it.”,0
nyt_057,1,"DES MOINES – Hillary Rodham Clinton on Sunday urged President Obama to listen to congressional Democrats – particular the House minority leader, Nancy Pelosi – and make changes to the Trans-Pacific Partnership trade deal that reflect their concerns about protecting American jobs and wages.",0
nyt_057,1,"In her first detailed comments on the trade deal since the House of Representatives refused on Friday to allow Mr. Obama to negotiate it freely, Mrs.",0
nyt_057,1,Clinton laid out a far more calibrated position on the deal than many Democrats and Republicans have taken.,1
nyt_057,1,She declined to take sides on the Friday vote itself but instead allied herself with Democratic critics of the deal — without actually opposing it.,1
nyt_057,1,She argued that the House vote gave Mr. Obama “this amazing opportunity” to seek concessions from Pacific trading partners to salvage the deal.,0
nyt_057,1,"“The president should listen to and work with his allies in Congress, starting with Nancy Pelosi, who have expressed their concerns about the impact that a weak agreement would have on our workers to make sure we get the best, strongest deal possible,” Mrs.",0
nyt_057,1,Clinton said at a rally here.,0
nyt_057,1,"“And if we don’t get it, there should be no deal,” she added.",0
nyt_057,1,Mrs.,0
nyt_057,1,"Clinton indicated that if she were president, she would not abandon the 12-nation Pacific trade deal – as some Democrats want – but would use the opposition in Congress as negotiating leverage.",0
nyt_057,1,"“I am willing to try now to see whether you can push to get rid of the objectionable parts, to drive a harder bargain on some of the other parts,” Mrs.",0
nyt_057,1,"Clinton said at the rally, her first here as a candidate for the 2016 presidential nomination.",0
nyt_057,1,Mrs.,0
nyt_057,1,"Clinton has been criticized by Republicans and some Democrats for saying little about the Trans-Pacific Partnership deal in recent weeks, especially since she had made favorable comments about it as secretary of state.",1
nyt_057,1,"She is facing many Democratic primary voters who have deep misgivings about trade agreements, including the North American Free Trade Agreement, or Nafta, that President Bill Clinton signed, and she faces rivals for the 2016 nomination like Senator Bernie Sanders of Vermont who flatly oppose the Trans-Pacific Partnership.",0
nyt_057,1,A few hours before Mrs.,0
nyt_057,1,"Clinton’s remarks, Mr. Sanders repeated his challenge to her to oppose the trade agreement.",0
nyt_057,1,"“I would hope that the secretary joins Elizabeth Warren, Sherrod Brown and the vast majority of Democrats in the Congress in saying, ‘No, we have got to defeat this piece of legislation,’ ” Mr. Sanders said on CBS’s “Face the Nation,” referring to fellow senators.",0
nyt_057,1,"Without naming names, Mrs.",0
nyt_057,1,"Clinton sought to distinguish herself from Mr. Sanders and Ms. Warren, as well as from fervent supporters of the deal like some of the Republicans running for president.",0
nyt_057,1,"“No president would be a tougher negotiator on behalf of American workers with either our trading partners or Republicans on Capitol Hill than I would be,” Mrs.",0
nyt_057,1,Clinton said.,0
nyt_057,1,"“There are the voices that are for the deal no matter what’s in it, and there are voices that are against the deal no matter what’s in it.",0
nyt_057,1,"I kind of fall in the group that says, ‘Let’s find out what’s in it, and let’s make it as good as it can be before we make the decision.’”",0
nyt_057,1,Mrs.,0
nyt_057,1,"Clinton invoked Ms. Pelosi’s name twice during her remarks and appeared to agree with Ms. Pelosi that “there are some specifics in there that could and should be changed.” She said she supported trade adjustment authority to protect American jobs, but otherwise did not delve into details.",1
nyt_057,1,"“Let’s take the lemons and turn it into lemonade,” she said.",0
nyt_057,1,"Later on Sunday, at a house party with Democrats in Burlington, Iowa, Mrs.",0
nyt_057,1,Clinton was more explicit in challenging Mr. Obama by setting expectations for him to work with congressional Democrats on the trade deal.,0
nyt_057,1,Mrs.,0
nyt_057,1,"Clinton called Ms. Pelosi “as strong a supporter” as Mr. Obama has, and said she hoped Mr. Obama would “seize” the chance to work with Democrats to improve the trade pact.",0
nyt_057,1,"“My view is the White House should call Nancy and a few other of the Democrats to say, ‘What would it take to get an agreement that would be better and not worse for American workers?’” Mrs.",0
nyt_057,1,"Clinton said, aligning herself with a potential future ally (Ms. Pelosi) over a lame-duck president.",0
nyt_057,1,"“I have held my peace because I thought it was important for the Congress to have a full debate without thrusting presidential politics and candidates into it,” Mrs.",0
nyt_057,1,Clinton added.,0
nyt_057,1,"“But now I think the president and his team could have a chance to drive a harder bargain, because they are now in the position of saying to all of these other countries ‘we need to maximize the number of winners.’”",0
hpo_057,1,Democratic presidential hopeful Hillary Clinton encouraged President Barack Obama on Sunday to listen to House Minority Leader Nancy Pelosi (D) on trade.,0
hpo_057,1,Pelosi took to the House floor Friday to oppose trade legislation Obama had personally lobbied for on Capitol Hill earlier that day.,0
hpo_057,1,"“We have an opportunity to slow down,” Pelosi said.",0
hpo_057,1,"“Whatever the deal is with other countries, we want a better deal for America’s workers.” Following her speech, House Democrats rejected Obama's trade agenda in overwhelming numbers.",1
hpo_057,1,Obama spent the weekend lobbying members of his party to switch their votes next week.,0
hpo_057,1,"At a rally in Iowa, Clinton said that if the president can't come to terms with Pelosi, there should be no deal.",0
hpo_057,1,"""Here's what I think should happen now,"" Clinton said.",0
hpo_057,1,"""The president should listen to and work with his allies in Congress, starting with Nancy Pelosi, who have expressed their concerns about the impact that a weak agreement would have on our workers, to make sure we get the best, strongest deal possible and if we don't get it, there should be no deal.""",0
hpo_057,1,"Clinton said she wants to ""find out what's in it and make it as good as it can be,"" and pushed for more transparency ""so the American people can actually see what will be in a finalized deal.""",0
hpo_057,1,"House Democrats rejected Obama's trade agenda Friday by blocking a measure that would have granted him the power to fast-track sweeping, secretive international agreements through Congress.",1
hpo_057,1,Clinton refrained from mentioning trade in her official campaign kickoff speech that took place at New York City's Roosevelt Island on Saturday.,0
hpo_057,1,"Ahead of her remarks in Iowa on Sunday, her campaign said she would not be taking a position on trade until details of a deal were finalized.",0
hpo_057,1,"However, Clinton appeared to suggest she would seek to negotiate the trade agreement as president.",0
hpo_057,1,"""No president would be a tougher negotiator on behalf of American workers, either with our trading partners or Republicans on Capitol Hill, than I would be,"" she said.",0
hpo_058,1,"He may have a personal fondness for her, but Sen.",0
hpo_058,1,John McCain (R-Ariz.) suggested Thursday that Hillary Clinton’s exclusive use of personal email while serving as secretary of state was hypocritical.,0
hpo_058,1,"“This is the same individual that just excoriated the Bush administration for supposedly hiding communications within the administration,” McCain said on MSNBC’s “Andrea Mitchell Reports.”",0
hpo_058,1,"While serving as a senator from New York in 2007, Clinton criticized the Bush administration for its ""secrecy,"" according to The Hill.",0
hpo_058,1,"""We know about the secret wiretaps, we know about the secret military tribunals, the secret White House email accounts,"" she said.",1
hpo_058,1,"""It’s a stunning record of secrecy and corruption, of cronyism run amok.""",1
hpo_058,1,"Clinton, who is often described as the Democratic presidential frontrunner for 2016, has faced scrutiny since Monday when The New York Times reported that she may have violated federal records law by using a personal email account for all of her work messages as secretary of state.",0
hpo_058,1,She served in that position from 2009 to 2013.,0
hpo_058,1,"Democrats came to her defense, and other media outlets soon pointed out that the rules against using personal email were not relayed to government officials until 2014.",0
hpo_058,1,But likely GOP presidential candidate Jeb Bush suggested that the use of personal email demonstrated a lack of transparency.,0
hpo_058,1,"Clinton responded to the controversy on Wednesday, tweeting that she had asked the State Department to make her private emails publicly available.",0
hpo_058,1,"While on Mitchell's show, McCain also raised the concern that there's no way of knowing if all of Clinton's emails have been saved, since they were not originally retained by the government.",0
hpo_058,1,"""The question that I think's gonna rise over time is, how can we be confident that once she carries out what she tweeted -- that she wants all the emails known -- how are we gonna know that?",1
hpo_058,1,"How are we gonna have verification of that?"" McCain said.",0
hpo_058,1,"""So I think this is serious.",0
hpo_058,1,"And I'm willing to give her or anyone who defends her the benefit of defending it or explaining it, but on its face, it seems to be rather serious.""",0
nyt_058,1,"WASHINGTON — As State Department lawyers sifted last summer through a new batch of documents related to the Benghazi attacks, they repeatedly saw something that caught their attention: emails sent to and from a personal account for Hillary Rodham Clinton.",0
nyt_058,1,"The lawyers, according to current and former State Department officials, were working to respond to a request from a specially appointed House committee investigating the 2012 attacks in Libya.",0
nyt_058,1,"But they noticed that among the 15,000 documents they examined, there were no emails to or from an official departmental account for Mrs.",0
nyt_058,1,Clinton.,0
nyt_058,1,"“This all raised the question to us: What else are we missing, and what do we need to comply” with the request, said one official briefed on the matter.",0
nyt_058,1,Mrs.,0
nyt_058,1,Clinton’s spokesman and the State Department have cast her decision to hand over her emails as motivated by efforts to update the department’s record management system.,0
nyt_058,1,"“When the department asked former secretaries last year for help ensuring their emails were in fact retained, we immediately said yes,” Nick Merrill, the Clinton spokesman, said on Sunday.",0
nyt_058,1,"But it was the review of Benghazi-related documents last summer that, within the State Department, set off the chain of events leading to the public disclosure this week of Mrs.",0
nyt_058,1,"Clinton’s use of a private email account, according to the current and former department officials.",0
nyt_058,1,The decision to ask Mrs.,0
nyt_058,1,"Clinton for her emails went all the way to Secretary of State John Kerry’s chief of staff, who, along with officials working on the response to the Benghazi requests, signed off on it.",0
nyt_058,1,"Beginning in August, senior State Department officials held negotiations with Mrs.",0
nyt_058,1,Clinton’s lawyers and advisers to gain access to her personal email records.,0
nyt_058,1,"At one point, her advisers met face-to-face with department officials in Washington.",0
nyt_058,1,"In October, the State Department sent a letter to Mrs.",0
nyt_058,1,Clinton and all former secretaries of state back to Madeleine K.,0
nyt_058,1,"Albright, seeking emails and other documents in their possession that related to their government work.",0
nyt_058,1,"Finally, in December, dozens of boxes filled with 50,000 pages of printed emails from Mrs.",0
nyt_058,1,Clinton’s personal account were delivered to the State Department.,0
nyt_058,1,"Those documents were then examined by department lawyers, who found roughly 900 pages pertaining to the Benghazi attacks.",0
nyt_058,1,"Three weeks ago, the State Department handed over the Benghazi emails to the House Select Committee on Benghazi, which is led by Representative Trey Gowdy, Republican of South Carolina.",0
nyt_058,1,Mrs.,0
nyt_058,1,"Clinton’s spokesman, Mr. Merrill, did not respond to an email seeking comment.",1
nyt_058,1,"A senior State Department official said, “It would be oversimplified and inaccurate to draw the conclusion that the preservation of her records was done for one purpose.”",0
nyt_058,1,"Late Wednesday night, two days after The New York Times first reported that she had exclusively used a personal email account as secretary of state, Mrs.",0
nyt_058,1,Clinton announced that she had asked the State Department to release those communications.,0
nyt_058,1,"“I want the public to see my email,” Mrs.",1
nyt_058,1,"Clinton wrote in a Twitter post shortly before midnight, addressing the issue publicly for the first time.",0
nyt_058,1,“I asked State to release them.,0
nyt_058,1,They said they will review them for release as soon as possible.”,0
nyt_058,1,Mrs.,0
nyt_058,1,"Clinton’s decision leaves it to the State Department to determine whether parts of her correspondence should be redacted if they contain information that could be damaging to national security, or for other reasons.",0
nyt_058,1,"That process could take several months, officials said, because different parts of the State Department must weigh in on whether information should be redacted.",0
nyt_058,1,"Other government agencies, like the C.I.A. and the Defense Department, may also need to be consulted on any information related to them.",0
nyt_058,1,While the State Department has said there does not appear to be any classified material in Mrs.,0
nyt_058,1,"Clinton’s emails, officials said on Thursday that they needed to go through the trove again to determine whether it contained any “sensitive” information.",0
nyt_058,1,Sensitive information is different from classified information.,0
nyt_058,1,"It can be personal data, like Social Security numbers, or information on matters that other countries consider classified or important to their national security.",0
nyt_058,1,"One State Department official said that if many lawyers were dedicated to the project, it could be completed in several weeks.",0
nyt_058,1,Since the disclosure that Mrs.,0
nyt_058,1,"Clinton used the private account, a spokeswoman for the State Department has described the request from Mrs.",0
nyt_058,1,Clinton as part of the department’s larger efforts to improve its record-keeping.,0
nyt_058,1,"The spokeswoman, Marie Harf, was asked on Tuesday whether there was any connection between the requests from Congress and the decision to ask the former secretaries of state for emails from their personal accounts.",0
nyt_058,1,"“The letter actually went before we got the request from the select committee,” Ms. Harf said of the request to the former secretaries.",0
nyt_058,1,“It went in October of 2014 — that was before we had gotten a request from the committee — as part of our records-maintenance upgrading and the process we go through.”,0
nyt_058,1,Ms. Harf said that Mrs.,0
nyt_058,1,Clinton was the only secretary of state who had sent back copies of emails.,1
fox_058,1,"Former Secretary of State Hillary Clinton used a personal email account to exclusively conduct official business during her time at the State Department, a move that raises questions about access to the full archive of her correspondence, as well as the possibility that she violated federal law requiring official messages to be retained for the record.",1
fox_058,1,"The existence of the account was discovered by the House select committee investigating the deadly 2012 attacks on the U.S. Consulate in Benghazi, Libya, and was first reported by The New York Times.",0
fox_058,1,"Clinton did not even have a government email address during her tenure as America's top diplomat, which lasted from 2009 to 2013, and The Times reports that her aides took no action to preserve her emails on department servers, as required by the Federal Records Act.",0
fox_058,1,"Instead, the paper reports, Clinton's advisers selected which of her emails to turn over to the State Department for archival purposes after going through tens of thousands of pages of correspondence.",0
fox_058,1,"The department said late Monday that it had received 55,000 pages of Clinton's emails as part of a request made to previous secretaries of state to turn over any official documents they may have had in their possession.",0
fox_058,1,"It is not clear how many total emails from that period were in Clinton's personal account, nor is it clear how Clinton's advisers decided which emails to hand over to the State Department.",1
fox_058,1,"Nick Merrill, a Clinton spokesman, said the former secretary of state expected that emails to State Department officials -- which she sent to department accounts -- would be preserved.",0
fox_058,1,"""When the Department asked former Secretaries last year for help ensuring their emails were in fact retained, we immediately said yes,"" he said.",0
fox_058,1,"""Both the letter and spirit of the rules permitted State Department officials to use non-government email, as long as appropriate records were preserved.""",0
fox_058,1,"The fate of emails to foreign leaders, private citizens, and non-State Department officials is unclear.",0
fox_058,1,"""The State Department has long had access to a wide array of Secretary Clinton's records -- including emails between her and Department officials with state.gov accounts,"" State Department Deputy Spokesperson Marie Harf told Fox News late Monday.",0
fox_058,1,"Harf added that the department turned over about 300 emails to the Benghazi select committee, and noted that Clinton's successor as secretary of state, John Kerry, ""is the first ...",0
fox_058,1,"to rely primarily on a state.gov email account.""",0
fox_058,1,"According to the Times, however, while past secretaries of state often used personal email, updated regulations required such emails to be preserved.",0
fox_058,1,Clinton and her aides reportedly did not follow that requirement at the time -- until her office turned over documents.,1
fox_058,1,Republicans seized on the developments on Tuesday.,0
fox_058,1,Rep.,0
fox_058,1,"Darrell Issa, R-Calif., former chairman of the House oversight committee, said in a statement that Clinton ""failed"" to follow records law.",0
fox_058,1,"""The use of a personal e-mail address to skirt public records laws, aside from failing to meet the security standards one would expect of the nation's top diplomat, enabled Clinton to shield her official communications from scrutiny by the media and the American public,"" he said.",1
fox_058,1,White House Press Secretary Josh Earnest was peppered with questions at Tuesday's briefing.,0
fox_058,1,"He said the administration policy is that employees ""should use their official email accounts when they're conducting official government business."" He said personal emails also should be preserved and said Clinton's team responded to the request by the department seeking them.",0
fox_058,1,Earnest would not say whether the White House believes Clinton broke the law.,0
fox_058,1,"Records officials interviewed by The Times expressed grave concern over Clinton's practice, saying it represents a severe ethical breach and noting that personal email accounts are far less secure than official ones.",0
fox_058,1,"Jason Baron, a former director of litigation at the National Archives, told the paper he found it ""very difficult to conceive of a scenario — short of nuclear winter — where an agency would be justified in allowing its cabinet-level head officer to solely use a private email communications channel for the conduct of government business."" Baron added that the use of private e-mail accounts is meant to be reserved only for emergencies, such as when a department's server is not working or compromised.",0
fox_058,1,"However, The Times reports that the imposition of penalties for not complying with federal record-keeping requirements are rare because the National Archives has so few enforcement mechanisms.",0
fox_058,1,"The report has drawn heavy criticism from Republicans, including at least one potential challenger in the 2016 presidential race.",0
fox_058,1,Former Florida Gov.,0
fox_058,1,"Jeb Bush, who released 250,000 emails from his gubernatorial tenure this past December, tweeted about the contrast between his disclosures and Clinton's secrecy.",1
fox_058,1,Clinton is widely believed to be the front-runner for the Democratic nomination in 2016.,0
fox_058,1,The Wall Street Journal reported late Sunday that she was expected to formally launch her candidacy next month.,0
hpo_059,1,"Mike Huckabee, the Baptist minister who became Arkansas governor, announced Tuesday he'll run for the 2016 Republican presidential nomination.",0
hpo_059,1,"Huckabee made the announcement in his hometown of Hope, Arkansas.",0
hpo_059,1,"""I am a candidate for president of the United States of America,"" he said.",0
hpo_059,1,"During his announcement, Huckabee said that he would ""conquer Jihadism"" and protect Social Security.",0
hpo_059,1,He also criticized the Supreme Court for potentially overturning bans on same-sex marriage.,0
hpo_059,1,He also said that he favored term limits for individuals in all branches of the federal government -- including the judiciary.,0
hpo_059,1,"""The Supreme Court is not the supreme being,"" he said.",0
hpo_059,1,"Huckabee, 59, quit his job hosting his own Fox News show, ""Huckabee,"" in January.",0
hpo_059,1,"Last month, he began plotting campaign strategy and hiring staff.",0
hpo_059,1,Huckabee ran for president in 2008.,0
hpo_059,1,"He joins an already crowded 2016 Republican field, and will likely enlist support from the party's far right wing, where he faces competition from Sen.",1
hpo_059,1,"Ted Cruz (R-Texas), who has positioned himself as a tea party favorite.",0
hpo_059,1,"Huckabee said on CBS's ""Face the Nation"" last month that he's confident he can broaden his appeal beyond evangelical Christians and social conservatives to reach working-class Republicans concerned about the economy.",0
hpo_059,1,"""There's a real sense in the Republican Party that there's no one speaking, not only to them, but speaking for them,"" Huckabee said then.",0
hpo_059,1,"""And if someone can capture both the blue-collar, working-class Republicans, the conservatives, many of them even union members, as well as evangelicals, there's a real pathway to the nomination.""",0
hpo_059,1,"Huckabee, an ordained Southern Baptist minister, is a celebrated figure among evangelical Christians.",1
hpo_059,1,"He was the longest-serving Arkansas governor, from 1996 to 2007.",1
hpo_059,1,"He made national headlines for losing more than 110 pounds from 2003 to 2006, and he publicly addressed his struggles with weight.",0
hpo_059,1,"His book, ""Quit Digging Your Grave with a Knife and Fork,"" became a bestseller and he made obesity a major policy initiative as governor.",1
hpo_059,1,"He ran for the GOP presidential nomination in 2008, capturing strong support from evangelical Christians and winning the Iowa caucuses.",0
hpo_059,1,But Sen.,0
hpo_059,1,"John McCain (R-Ariz.), won most of the subsequent primaries, and Huckabee withdrew from the race that March.",0
hpo_059,1,"His supporters expected him to run again in 2012, but he declined.",0
hpo_059,1,"Since then, he has continued to influence the conservative movement as a charismatic public speaker and radio and television host.",1
hpo_059,1,Huckabee's religion has played a prominent role in his political career and shaped him as a staunch social conservative.,0
hpo_059,1,"He wrote in his memoir, ""From Hope to Higher Ground,"" that his work as a pastor helps him understand how politics and policy affect people.",0
hpo_059,1,"""My experience dealing every day with real people who were genuinely affected by policies created by government gave me a deep understanding of the fragility of the human spirit and vulnerability of so many families who struggled from week to week,"" he wrote.",0
hpo_059,1,"""I was in the ICU at 2 a.m. with families faced with the decision to disconnect a respirator on their loved one; I counseled fifteen-year-old pregnant girls who were afraid to tell their parents about their condition; I spent hours hearing the grief of women who had been physically and emotionally clobbered by an abusive husband.""",0
hpo_059,1,"As governor, Huckabee signed a ban on gay marriage (which was overturned by a federal judge last year), and he has been outspoken in his opposition against states legalizing marriage equality.",1
hpo_059,1,"Last year, he argued that he's on ""the right side of the Bible.""",0
hpo_059,1,"""You've got to understand, this for me is not about the right side or the wrong side of history, this is the right side of the Bible, and unless God rewrites it, edits it, sends it down with his signature on it, it's not my book to change.",0
hpo_059,1,"Folks, that's why I stand where I stand,"" he said.",0
hpo_059,1,"According to HuffPost Pollster, Huckabee falls behind a few other GOP 2016 candidates, trailing Sens.",0
hpo_059,1,"Rand Paul (Ky.) and Ted Cruz (Texas), and Marco Rubio (Fla.), but slightly edging out former neurosurgeon Ben Carson.",0
nyt_059,1,"Mike Huckabee, a former Republican governor of Arkansas and preacher who has announced his run for the presidency on Tuesday, has been outspoken on a range of matters, particularly foreign policy and social issues like same-sex marriage.",0
nyt_059,1,Here are his stances on important issues.,0
nyt_059,1,Mr. Huckabee warns that radical Islam is a grave threat to the United States and says President Obama too frequently defends Islam.,0
nyt_059,1,He supports forceful military action against the Islamic State.,0
nyt_059,1,"A strong defender of Israel, he has been sharply critical of Mr. Obama’s treatment of Prime Minister Benjamin Netanyahu, and said a proposed nuclear deal with Iran is “terrible” because Iran cannot be trusted.",0
nyt_059,1,Mr. Huckabee has talked of the possibility of using military force against Iran.,0
nyt_059,1,"As governor of Arkansas in 2002, he called for lifting the economic embargo of Cuba, which would have helped rice farmers in his state.",0
nyt_059,1,"But he now opposes Mr. Obama’s warming of relations with Havana, calling Cuba’s government tyrannical.",0
nyt_059,1,"In 2007 Mr. Huckabee was quoted as saying, “Climate change is here, it’s real.” But more recently he has minimized it as a threat, and said he opposes “cap and trade” legislation meant to curtail carbon emissions.",1
nyt_059,1,"“This kind of mandatory energy policy would have a horrible impact on this nation’s job market,” he said.",0
nyt_059,1,"Mr. Huckabee opposes same-sex marriage, suggesting as recently as February that homosexuality is a lifestyle choice akin to drinking or swearing.",1
nyt_059,1,Mr. Huckabee said Mr. Obama exceeded his authority by issuing executive actions shielding millions of undocumented immigrants from deportation.,0
nyt_059,1,But Mr. Huckabee said the immigrant children whose parents brought them into the country illegally should not be deported because “you don’t punish a child for something his parents did.”,0
nyt_059,1,Mr. Huckabee has focused his economic message on what he calls wage stagnation under Mr. Obama.,0
nyt_059,1,"But the former governor has opposed calls for a higher minimum wage, calling it government intrusion, and he has suggested that policies that encourage a dependency on federal benefits have helped hold wages down.",0
nyt_059,1,"Unlike other Republican candidates, Mr. Huckabee is a strong defender of entitlement programs, opposing plans to raise the retirement age for collecting Social Security and criticizing plans to curtail Medicare.",0
nyt_059,1,"Republicans who back such changes, he said, “are embracing a government that lied to its people — that took money from its people under one pretense and then took it away at the time when they started wanting to actually get what they have paid for all these years.”",0
fox_059,1,Former Arkansas Gov.,0
fox_059,1,"Mike Huckabee announced Tuesday he is running for president, delivering an economy- and security-centered message that he hopes will appeal to everyday Americans and distinguish him from the already-crowded Republican field.",0
fox_059,1,"Huckabee, who is embarking on his second presidential run, made the announcement in his hometown of Hope, Ark.",0
fox_059,1,"In a 30-minute speech that focused on his humble beginnings, Huckabee vowed to end “stagnant wages,” protect Medicare and defeat radical Islamic terrorism.",0
fox_059,1,"“Folks cannot seem to get ahead or even stay even,” he said.",0
fox_059,1,"Huckabee, a former Baptist minister, ran for president in 2008, winning eight states including the first-in-the-nation Iowa caucuses before running out of money and exiting the race.",0
fox_059,1,"“Folks, it’s a long way from a little brick rented house on Second Street in Hope, Arkansas, to the White House,” he said.",0
fox_059,1,"""But here in this small town called Hope, I was raised to believe where a person started didn't mean that is where he had to stop.",0
fox_059,1,"I always believed that kid could go from hope to higher ground.""",0
fox_059,1,The 59-year-old Huckabee has a strong following among the party’s evangelical Christian base but this time will face stiff competition for that vote from such primary candidates as Dr. Ben Carson and Sen.,0
fox_059,1,"Ted Cruz, of Texas.",0
fox_059,1,"He frequently repeated the phrase, “Hope to higher ground,” which appears to be a slogan of sorts for his 2016 campaign.",0
fox_059,1,He also took a swipe at President Obama for declining to recognize the Islamic State group as radical Islamic terrorists and vowed to stop them.,1
fox_059,1,"""I wonder if he can watch a Western from the '50s and be able to figure out who the good guy and the bad guys really are,"" Huckabee said.",0
fox_059,1,"""As president, I promise you, we will no longer try to contain Jihadism.",0
fox_059,1,We will conquer it.”,0
fox_059,1,He also vowed to protect Medicare and give states more of a say in government and education.,0
fox_059,1,"Huckabee, who left his job as a Fox News host earlier this year in preparation for a potential 2016 run, was Arkansas governor from 1996 to 2007, serving after Bill Clinton, who also is from Hope.",0
fox_059,1,And he was the state’s lieutenant governor from 1993 to 1996.,0
fox_059,1,"Even before the speech, Huckabee was trying to position himself as the GOP candidate best equipped to defeat Hillary Clinton, the Democratic frontrunner.",0
fox_059,1,"In a recent campaign video, Huckabee argued that in his more than 10 years as governor, he took on Democrats in ""Bill Clinton's Arkansas"" after then-candidate Bill Clinton won election to the White House in 1992.",0
fox_059,1,"""Every day in my life in politics was a fight,"" Huckabee says in the video, released as a preview of his Tuesday announcement.",0
fox_059,1,"""But any drunken redneck can walk into a bar and start a fight.",0
fox_059,1,"A leader only starts a fight he's prepared to finish.""",1
fox_059,1,The field of confirmed and potential GOP presidential candidates includes more than a dozen people.,0
fox_059,1,A new NBC/ Wall Street Journal poll of GOP primary voters shows 23 percent picked former Florida Gov.,0
fox_059,1,Jeb Bush as their first choice.,0
fox_059,1,Bush is followed in the poll by Florida Sen.,0
fox_059,1,"Marco Rubio with 18 percent, Wisconsin Gov.",0
fox_059,1,"Scott Walker with 14 percent, Cruz and Kentucky Sen.",0
fox_059,1,"Rand Paul with 11 percent, Carson with 7 percent, Huckabee and New Jersey Gov.",0
fox_059,1,"Chris Christie at 5 percent, former Texas Gov.",0
fox_059,1,Rick Perry at 2 percent and former Hewlett-Packard chief executive Carly Fiorina at 1 percent.,0
fox_059,1,"Huckabee is the third Republican this week to announce a 2016 White House bid, following Fiorina and Carson, a retired neurosurgeon They join Cruz, Paul and Rubio.",0
fox_059,1,"Campaign aides say Huckabee’s path to winning the party nomination this time will be to appeal to working-class cultural conservatives, pitching their candidate as an economic populist and foreign affairs hawk who holds deeply conservative views on social issues such as abortion and gay marriage.",0
fox_059,1,"Huckabee advocates a national consumption tax, which is similar to a sales tax, to replace the existing federal taxes on personal income and payrolls.",0
fox_059,1,"He rejects calls for a minimum wage hike, saying his proposals will yield a ""maximum wage"" for workers.",0
fox_059,1,"On immigration, he insists on a secure border and bemoans the presence of millions of people who are living in the country illegally, though he favors a creating a path to citizenship for children of immigrant parents who brought them to the U.S. illegally.",0
fox_059,1,"Like other Republican White House hopefuls, Huckabee is sharply critical of Obama's foreign policy.",0
