article_id,article_bias,text,discourse_role,prev_discourse_role,next_discourse_role,has_bias,annotations
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"Even before Donald Trump landed in Mexico Wednesday, he found himself in a Twitter war with former Mexican President Vicente Fox – who went on a tear declaring the Republican nominee “not welcome” in the country.",Cause_General,NONE,Main,True,"[{'txt': 'Twitter war', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p0'}, {'txt': 'went on a tear', 'bias': 'lex', 'polarity': 'neg', 'target': 'Vicente_Fox', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p0'}]"
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"Fox, an outspoken critic of Trump, started the fight when he said on CNN that he disagreed with current President Enrique Pena Nieto’s decision to invite the billionaire to the country to meet with him.",Main,Cause_General,Distant_Evaluation,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"“He is not welcome to Mexico,” Fox told CNN.",Distant_Evaluation,Main,Distant_Evaluation,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,“We don’t like him.,Distant_Evaluation,Distant_Evaluation,Speech,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,We don’t want him.,Speech,Distant_Evaluation,Speech,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,We reject his visit.”,Speech,Speech,Distant_Evaluation,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"""I think President Peña is taking an enormous political risk by hosting Trump,” he said.",Distant_Evaluation,Speech,Speech,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"“He will even be considered like a traitor because we don't accept to be offended like we just heard, and it should not happen that he comes here with a smile on his face.",Speech,Distant_Evaluation,Speech,True,"[{'txt': 'He will even be considered like a traitor', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'ind_general', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p5'}]"
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"I think this is a big mistake on the part of President Peña.""",Speech,Speech,Distant_Evaluation,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"Trump, as is often his way, fired back on Twitter.",Distant_Evaluation,Speech,Cause_General,True,"[{'txt': 'as is often his way', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p7'}]"
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"“Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the ‘f bomb,’” he said, referring to when Fox said he wasn't going to pay for ""that f-----g wall.""",Cause_General,Distant_Evaluation,Speech,False,[]
0282ad99-a167-45d1-bbd7-e4f1c16c5b5f,conservative,"This triggered a fiery response from Fox, also on Twitter, as he called on Trump to apologize and ""stop lying.""",Speech,Cause_General,NONE,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"Former Mexican President Vicente Fox on Wednesday harshly criticized current President Enrique Peña Nieto for inviting Republican presidential candidate Donald Trump to meet with him south of the border, just hours before he is due to give a widely anticipated speech on immigration in Arizona.",Main,NONE,Main,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"“He is not welcome to Mexico,” Fox said in an interview on CNN.",Main,Main,Distant_Evaluation,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"“By 130 million people, we don’t like him, we don’t want him.",Distant_Evaluation,Main,Speech,True,"[{'txt': '“By 130 million people, we don’t like him, we don’t want him. We reject his message.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p2'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,We reject his message.”,Speech,Distant_Evaluation,Distant_Evaluation,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,Trump tweeted Tuesday that he had accepted an invitation to meet Peña Nieto in private.,Distant_Evaluation,Speech,Cause_General,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"An invitation had also been extended to his Democratic opponent, Hillary Clinton, but the former secretary of state’s campaign said she was looking forward to speaking with him at the “appropriate time.”",Cause_General,Distant_Evaluation,Distant_Expectations_Consequences,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"Trump has spent more than a year railing against Mexico and its leaders, promising the country would pay for the construction of a wall on the border it shares with the U.S., as well as fear-mongering about “rapists” and drug dealers that are coming across it.",Distant_Expectations_Consequences,Cause_General,Cause_General,True,"[{'txt': 'fear-mongering about “rapists” and drug dealers', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p5'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"The surprise meeting abroad with a foreign leader will be Trump’s first as a presidential nominee, and is not without risks to his candidacy.",Cause_General,Distant_Expectations_Consequences,Distant_Expectations_Consequences,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"Mitt Romney’s trip to Israel during the 2012 presidential campaign, for example, did not go over well.",Distant_Expectations_Consequences,Cause_General,Cause_General,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,Peña Nieto’s approval rating fell to a record low earlier this year amid several corruption scandals.,Cause_General,Distant_Expectations_Consequences,Cause_General,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"He, too, may seize on the meeting as an opportunity to bolster his image with Mexicans.",Cause_General,Cause_General,Distant_Expectations_Consequences,True,"[{'txt': 'He, too, may seize on the meeting as an opportunity to bolster his image with Mexicans.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Enrique_Pena_Nieto', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p9'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"In his interview on CNN, Fox warned Peña Nieto would be viewed like “a traitor” if he does not stand up to the GOP nominee.",Distant_Expectations_Consequences,Cause_General,Distant_Expectations_Consequences,True,"[{'txt': 'traitor', 'bias': 'lex', 'polarity': 'neg', 'target': 'Enrique_Pena_Nieto', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p10'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"“Trump is using Mexico, using President Peña to boost his sinking poll numbers,” Fox said.",Distant_Expectations_Consequences,Distant_Expectations_Consequences,Speech,True,"[{'txt': '“Trump is using Mexico, using President Peña to boost his sinking poll numbers,”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p11'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,“I think the President Peña is taking an enormous political risk by hosting Trump.,Speech,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"If he’s gone soft on Trump, it will hurt him greatly.",Distant_Evaluation,Speech,Distant_Expectations_Consequences,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"He will even be considered like a traitor because we don’t accept to be offended like we just heard, and it should not happen.",Distant_Expectations_Consequences,Distant_Evaluation,Distant_Expectations_Consequences,True,"[{'txt': 'He will even be considered like a traitor because we don’t accept to be offended like we just heard, and it should not happen.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Enrique_Pena_Nieto', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p14'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,He comes here with a smile on his face.,Distant_Expectations_Consequences,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,I think this is a big mistake on part of President Peña.”,Distant_Evaluation,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"“It’s a very opportunistic move and I hope U.S. public opinion, U.S. citizens can see this and finally, and finally see what is behind Trump, this false prophet that is just cheating everybody,” he added.",Distant_Evaluation,Distant_Evaluation,Speech,True,"[{'txt': 'this false prophet that is just cheating everybody', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p17'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,“It’s a desperate move and I don’t see how it can work at all.”,Speech,Distant_Evaluation,Speech,True,"[{'txt': 'desperate', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p18'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"Earlier this year, Fox railed against Trump in an expletive-laden outburst, promising that Mexico would “never pay for that fucking wall.” He later apologized, and even invited Trump “to come to Mexico and to learn about the real Mexico.”",Speech,Speech,Cause_General,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,Trump noted so helpfully in a tweet Wednesday morning.,Cause_General,Speech,Distant_Evaluation,True,"[{'txt': 'so helpfully', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p21'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"“Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the “f bomb.””",Distant_Evaluation,Cause_General,Distant_Evaluation,True,"[{'txt': '“Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the “f bomb.””', 'bias': 'inf', 'polarity': 'neg', 'target': 'Vicente_Fox', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Donald_Trump', 'id': 'p22'}]"
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,Fox tweeted his own recollection in response:,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"“, I invited you to come and apologize to all Mexicans.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,Stop lying!,Speech,Distant_Evaluation,Distant_Evaluation,False,[]
8f68dc8f-d6db-45b4-977b-3ba2bd56faf6,liberal,"Mexico is not yours to play with, show some respect.”",Distant_Evaluation,Speech,NONE,True,"[{'txt': 'Stop lying! Mexico is not yours to play with, show some respect.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p25'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,Donald J.,Distant_Evaluation,NONE,Cause_General,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"Trump is heading to Mexico on Wednesday to meet with President Enrique Peña Nieto, but one of the Mexican leader’s predecessors had a different message for the Republican presidential nominee: You are not welcome here.",Cause_General,Distant_Evaluation,Speech,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake and that Mr. Trump should never be trusted in the country because of the way he has demonized its people.",Speech,Cause_General,Distant_Evaluation,True,"[{'txt': 'demonized', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p1'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"“He is not welcome to Mexico,” Mr. Fox told CNN.",Distant_Evaluation,Speech,Speech,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,“We don’t want him.,Speech,Distant_Evaluation,Speech,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,We reject his visit.”,Speech,Speech,Distant_Evaluation,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,Mr. Fox has been critical of Mr. Trump’s plan to build a wall on the border between the United States and Mexico and on Wednesday he shrugged off recent signs of Mr. Trump softening his plans to deport 11 million undocumented immigrants.,Distant_Evaluation,Speech,Distant_Evaluation,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"“You cannot trust a guy like this,” Mr. Fox said.",Distant_Evaluation,Distant_Evaluation,Speech,True,"[{'txt': '“You cannot trust a guy like this,”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p5'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,“How can we grant confidence and support to ideas that change everyday?,Speech,Distant_Evaluation,Distant_Evaluation,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,He cynically continues to disregard his own people and disregard Mexicans.”,Distant_Evaluation,Speech,Distant_Evaluation,True,"[{'txt': 'He cynically continues to disregard his own people and disregard Mexicans.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p7'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"Despite Mr. Trump’s promises that Mexico will pay for his border wall, Mr. Fox vowed in February that it would never happen.",Distant_Evaluation,Distant_Evaluation,Distant_Expectations_Consequences,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,He also called Mr. Trump a “false prophet” who was misleading his followers.,Distant_Expectations_Consequences,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'He also called Mr. Trump a “false prophet” who was misleading his followers.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p9'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"On Wednesday, Mr. Fox expressed disbelief that Mr. Peña Nieto would invite Mr. Trump for the private meeting.",Distant_Evaluation,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,He suggested that Mr. Trump was only coming as part of a “desperate” strategy to improve his sagging poll numbers and in explicit terms he urged Americans not to vote for him.,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': '“desperate”', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p11'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"“I cannot envision him sitting in that chair, that was the chair of President Washington, President Jefferson, President Kennedy, President Reagan,” Mr. Fox said.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,“He doesn’t know how to run a nation.,Speech,Distant_Evaluation,Speech,True,"[{'txt': '“He doesn’t know how to run a nation.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p13'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,He doesn’t even know how to run a business.”,Speech,Speech,Speech,True,"[{'txt': 'He doesn’t even know how to run a business.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p14'}]"
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"As he prepared to travel to Mexico, Mr. Trump responded to Mr. Fox’s attacks, noting on Twitter that the former Mexican president once suggested that he pay the country a visit.",Speech,Speech,Cause_General,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"Mr. Fox fired back with a Twitter post of his own, reminding Mr. Trump that he invited him to come to Mexico and personally apologize to all Mexicans.",Cause_General,Speech,Main,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,“Stop lying!” Mr. Fox wrote.,Main,Cause_General,Distant_Evaluation,False,[]
e986de6e-dfa2-4f2f-95de-214838376b3f,center,"“Mexico is not yours to play with, show some respect.”",Distant_Evaluation,Main,NONE,True,"[{'txt': '“Mexico is not yours to play with, show some respect.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p18'}]"
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"At almost all of his campaign rallies, Donald J.",Speech,NONE,Cause_General,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,Trump leads a familiar refrain as he details his plan to build a giant wall along the border with Mexico.,Cause_General,Speech,Main,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,“Who’s gonna pay?” he asks.,Main,Cause_General,Distant_Evaluation,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"Without fail, Mr. Trump’s adoring fans reply, “Mexico!”",Distant_Evaluation,Main,Distant_Evaluation,True,"[{'txt': 'adoring', 'bias': 'lex', 'polarity': 'pos', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p2'}]"
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"While the Mexican government has said little about Mr. Trump’s plan to beef up border security, two of the country’s former presidents have a message for Mr. Trump: Mexico won’t pay.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"“I’m not going to pay,” Vicente Fox said, using a profanity to comment about the wall Thursday in an interview with Fusion.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,“He should pay for it.,Speech,Distant_Evaluation,Distant_Evaluation,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,He’s got the money.”,Distant_Evaluation,Speech,Speech,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"Mr. Fox, who was president of Mexico from 2000 to 2006, was clear in his opposition to Mr. Trump, calling him “egocentric” and lacking in any political values.",Speech,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'calling him “egocentric” and lacking in any political values', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p6'}]"
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,Mr. Fox also expressed disbelief that Mr. Trump did well with Hispanic voters in the Nevada caucuses on Tuesday and called on them to open their eyes.,Distant_Evaluation,Speech,Distant_Evaluation,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"“I’d like to know who those Hispanics are,” Mr. Fox said.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,“They are followers of a false prophet.”,Speech,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'false prophet', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p9'}]"
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall this month.",Distant_Evaluation,Speech,Distant_Evaluation,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"“Mexican people, we are not going to pay any single cent for such a stupid wall!” Mr. Calderón told CNBC.",Distant_Evaluation,Distant_Evaluation,Speech,True,"[{'txt': 'stupid', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Felipe_Calder', 'id': 'p11'}]"
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,“And it’s going to be completely useless.”,Speech,Distant_Evaluation,Speech,True,"[{'txt': '“And it’s going to be completely useless.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Felipe_Calder', 'id': 'p12'}]"
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"Mr. Calderón, who was president from 2006 until 2012, went on to argue that Mr. Trump was misinformed about the flow of immigrants from Mexico to the United States and that closing the border would harm America’s economy.",Speech,Speech,Distant_Evaluation,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"For his part, Mr. Trump has insisted that as president he would have the leverage to compel Mexico to pay for the wall, which he estimates would cost about $8 billion.",Distant_Evaluation,Speech,Distant_Expectations_Consequences,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"On Thursday, however, he appeared to be more angered by Mr. Fox’s tone.",Distant_Expectations_Consequences,Distant_Evaluation,Distant_Evaluation,False,[]
9eaef0d4-421f-4eaf-a256-e2494ed0efae,center,"Mr. Trump, who has been criticized for lacing his campaign speeches with profanity, called on Mr. Fox to apologize for using foul language when talking about the wall.",Distant_Evaluation,Distant_Expectations_Consequences,NONE,True,"[{'txt': 'who has been criticized for lacing his campaign speeches with profanity', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p16'}]"
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"Former Mexican President Vicente Fox says Mexico will not pay for a wall along the U.S. border, despite what GOP presidential hopeful Donald Trump may claim.",Distant_Historical,NONE,Speech,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"Fox said, as a taxpayer, he’s not willing to fund Trump’s big idea.",Speech,Distant_Historical,Distant_Evaluation,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"“I’m not going to pay for that fucking wall,” Fox told Fusion’s Jorge Ramos in an interview airing Thursday.",Distant_Evaluation,Speech,Speech,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,“He should pay [for] it.,Speech,Distant_Evaluation,Speech,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,He’s got the money.”,Speech,Speech,Speech,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"The GOP front-runner, who has made many outrageous comments about Latinos including calling Mexican immigrants ""criminals"" and ""rapists,"" insists he'll coerce Mexico into paying for a wall to keep undocumented migrants out of the U.S. if he's elected.",Speech,Speech,Main,True,"[{'txt': 'who has made many outrageous comments about Latinos including calling Mexican immigrants ""criminals"" and ""rapists,""', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p4'}, {'txt': 'coerce', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p4'}]"
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,(The real estate mogul estimates the price tag at around $8 billion.),Main,Speech,Cause_General,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"Fox, however, isn't worried that Trump will actually win the presidency.",Cause_General,Main,Distant_Evaluation,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"""Democracy cannot pick crazy people that doesn't know what's going on in the world today,"" he said.",Distant_Evaluation,Cause_General,Speech,True,"[{'txt': 'crazy people', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p7'}]"
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,Ramos pointed out that Trump likely won among Hispanics during Tuesday’s Nevada caucus -- a statistic that has a few caveats.,Speech,Distant_Evaluation,Distant_Evaluation,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"""I'd like to know who those Hispanics are,"" Fox said.",Distant_Evaluation,Speech,Distant_Historical,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"""They're followers of a false prophet.""",Distant_Historical,Distant_Evaluation,Speech,True,"[{'txt': 'false prophet', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p10'}]"
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"Felipe Calderon, who was president of Mexico from 2006 to 2012, has also dismissed Trump's idea.",Speech,Distant_Historical,Distant_Evaluation,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"""Mexican people, we are not going to pay any single cent for such a stupid wall,"" he said earlier this month.",Distant_Evaluation,Speech,Speech,True,"[{'txt': 'stupid', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Felipe_Calder', 'id': 'p12'}]"
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"""And it's going to be completely useless.",Speech,Distant_Evaluation,Speech,True,"[{'txt': '""And it\'s going to be completely useless. ...', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Felipe_Calder', 'id': 'p13'}]"
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,...,Speech,Speech,Distant_Evaluation,False,[]
ba93ff98-92dd-41fc-bc36-66a223f5dd67,liberal,"If this guy pretends that closing the borders to anywhere either for trade [or] for people is going to provide prosperity to the United States, he is completely crazy.""",Distant_Evaluation,Speech,NONE,True,"[{'txt': 'he is completely crazy', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Felipe_Calder', 'id': 'p14'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,Former Mexican President Vincente Fox made it loud and clear that he won’t be chipping in for any part of Donald Trump’s proposed wall along the U.S.-Mexico border.,Speech,NONE,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"""I’m not going to pay for that f***ing wall!” Fox told Jorge Ramos in an interview for Fusion.",Speech,Speech,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,“He should pay for it.,Speech,Speech,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,He’s got the money.”,Distant_Evaluation,Speech,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"While Fox said that he believes that Americans will not elect the real estate tycoon to the White House, he is concerned about the results of the Nevada caucus, in which, according to entrance polls, Trump won 44 percent of the Hispanic vote.",Speech,Distant_Evaluation,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"""I would like to know who those Hispanics are, because they are followers of a false prophet,"" Fox said.",Distant_Evaluation,Speech,Speech,True,"[{'txt': 'false prophet', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p4'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"""He’s going to take them to the desert, and if they think that they will benefit with an administration led by Donald Trump, they’re wrong.",Speech,Distant_Evaluation,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,They must open their eyes.,Speech,Speech,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"Please, you Hispanics in the U.S. – open your eyes.""",Distant_Evaluation,Speech,Distant_Evaluation,False,[]
